type	item	lc_zone	wma_id	zone	map	norm_x	norm_y	server_x	server_y	realms	modes	records	files	first_seen	last_seen	status
worldforged	354132	82	81	Stonetalon Mountains	1	0.7905	0.4017	1608.5	-614.5	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	8	16	2025-10-05	2026-08-21	FADING
worldforged	354133	82	81	Stonetalon Mountains	1	0.7489	0.8904	17.6	-411.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	18	2025-10-19	2026-05-20	STALE
worldforged	354134	82	81	Stonetalon Mountains	1	0.4569	0.5233	1212.7	1014.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-05	2026-07-26	CONFIRMED
worldforged	354134	82	81	Stonetalon Mountains	1	0.6098	0.9096	-44.7	268.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	4	4	2025-10-05	2026-08-21	FADING
worldforged	354134	82	81	Stonetalon Mountains	1	0.6138	0.9079	-39.2	248.6	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	6	16	2025-10-05	2026-08-28	CONFIRMED
worldforged	354135	82	81	Stonetalon Mountains	1	0.4065	0.4597	1419.6	1260.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	13	20	2025-10-05	2026-08-29	FADING
worldforged	354135	162	161	Tanaris	1	0.4055	0.4592	-7987.3	-3016.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-15	2025-11-15	CONFIRMED
worldforged	354136	82	81	Stonetalon Mountains	1	0.6284	0.5363	1170.5	177.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-05	2026-08-25	CONFIRMED
worldforged	354137	82	81	Stonetalon Mountains	1	0.6319	0.7955	326.6	160.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-16	FADING
worldforged	354137	82	81	Stonetalon Mountains	1	0.7077	0.9216	-83.8	-210.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-07-13	2026-07-13	FADING
worldforged	354137	82	81	Stonetalon Mountains	1	0.7284	0.9516	-181.3	-311.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	18	2025-10-05	2026-08-27	CONFIRMED
worldforged	354138	82	81	Stonetalon Mountains	1	0.3576	0.0606	2718.7	1499.1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	6	16	2025-10-05	2026-08-26	FADING
worldforged	354138	82	81	Stonetalon Mountains	1	0.3594	0.0676	2696.0	1490.4	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	4	4	2025-10-05	2026-07-30	FADING
worldforged	354139	12	11	The Barrens	1	0.5242	0.7165	-3228.0	-2689.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	15	2026-05-06	2026-05-06	STALE
worldforged	354139	82	81	Stonetalon Mountains	1	0.4983	0.6427	824.0	812.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-13	FADING
worldforged	354139	82	81	Stonetalon Mountains	1	0.5248	0.7149	589.1	683.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-05	2026-08-28	CONFIRMED
worldforged	354140	12	11	The Barrens	1	0.2720	0.6858	-3020.6	-133.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	16	2026-05-24	2026-05-24	STALE
worldforged	354140	82	81	Stonetalon Mountains	1	0.2710	0.6858	683.8	1922.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-15	2026-08-29	CONFIRMED
worldforged	354140	82	81	Stonetalon Mountains	1	0.3104	0.6321	858.5	1729.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-15	2026-07-14	FADING
worldforged	354141	82	81	Stonetalon Mountains	1	0.7279	0.6274	873.8	-308.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-05	2026-08-27	FADING
worldforged	354142	82	81	Stonetalon Mountains	1	0.6290	0.4014	1609.4	174.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-05	2026-08-28	FADING
worldforged	354143	12	11	The Barrens	1	0.6452	0.9693	-4935.6	-3915.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	14	2026-05-05	2026-05-05	STALE
worldforged	354143	82	81	Stonetalon Mountains	1	0.6480	0.9695	-239.8	81.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-10	2026-08-28	FADING
worldforged	354144	12	11	The Barrens	1	0.4740	0.3998	-1088.6	-2180.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	11	2026-05-24	2026-08-16	STALE
worldforged	354144	12	11	The Barrens	1	0.4862	0.3955	-1059.6	-2304.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	4	7	2026-05-24	2026-05-24	STALE
worldforged	354144	82	81	Stonetalon Mountains	1	0.4860	0.3957	1628.1	872.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-05	2026-08-29	CONFIRMED
worldforged	354144	705	704	Blackrock Depths	230	0.4860	0.5971	759.0	-160.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-07-24	2026-07-24	FADING
worldforged	354146	30	29	Burning Steppes	0	0.7208	0.4016	-7814.9	-2377.2	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	7	2026-08-19	2026-08-19	CONFIRMED
worldforged	354146	41	40	Wetlands	0	0.7404	0.6909	-4051.9	-3451.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-14	2026-08-19	CONFIRMED
worldforged	354146	262	261	Silithus	1	0.2711	0.3568	-6786.8	1593.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-17	2026-08-17	CONFIRMED
worldforged	354147	41	40	Wetlands	0	0.6206	0.2850	-2932.9	-2956.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	11	2025-10-09	2026-07-30	FADING
worldforged	354147	41	40	Wetlands	0	0.6259	0.2857	-2934.7	-2977.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	10	2025-10-09	2026-08-30	FADING
worldforged	354148	40	39	Westfall	0	0.4840	0.7415	-11129.9	1322.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-17	2025-11-17	CONFIRMED
worldforged	354148	41	40	Wetlands	0	0.4812	0.7405	-4188.5	-2379.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-04	2026-08-28	CONFIRMED
worldforged	354149	16	15	Alterac Mountains	0	0.3997	0.6016	377.4	-335.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-10	2026-08-10	CONFIRMED
worldforged	354149	36	35	Loch Modan	0	0.7466	0.3375	-5108.0	-4052.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	15	2026-04-19	2026-04-19	FADING
worldforged	354149	38	37	Stranglethorn Vale	0	0.3022	0.2465	-12216.6	292.0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	6	7	2026-04-26	2026-04-26	FADING
worldforged	354149	38	37	Stranglethorn Vale	0	0.3892	0.1718	-11898.6	-263.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	6	2026-04-26	2026-08-08	CONFIRMED
worldforged	354149	41	40	Wetlands	0	0.5010	0.3798	-3194.1	-2461.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	5	10	2025-10-04	2026-05-25	CONFIRMED
worldforged	354149	41	40	Wetlands	0	0.6098	0.5641	-3702.2	-2911.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	12	2025-10-04	2026-08-22	STALE
worldforged	354149	44	43	Ashenvale	1	0.7706	0.4609	2900.8	-2743.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-10	2026-08-10	CONFIRMED
worldforged	354149	762	761	Razorfen Kraul	47	0.0752	0.5719	2069.2	2003.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-10	2026-08-10	CONFIRMED
worldforged	354150	38	37	Stranglethorn Vale	0	0.3772	0.1080	-11627.4	-186.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-07	2026-08-07	CONFIRMED
worldforged	354150	41	40	Wetlands	0	0.5009	0.3797	-3193.7	-2460.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	20	2025-10-04	2026-08-22	STALE
worldforged	354151	41	40	Wetlands	0	0.1398	0.3011	-2977.1	-967.2	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	12	2025-10-04	2026-08-28	CONFIRMED
worldforged	354151	41	40	Wetlands	0	0.1479	0.3000	-2974.1	-1000.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	8	2025-10-04	2026-07-30	FADING
worldforged	354152	41	40	Wetlands	0	0.1482	0.2426	-2815.8	-1002.1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	19	2025-10-05	2026-08-27	FADING
worldforged	354152	41	40	Wetlands	0	0.1496	0.2489	-2833.2	-1007.7	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-05	2026-07-06	FADING
worldforged	354153	41	40	Wetlands	0	0.3169	0.2991	-2971.7	-1699.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-04	2026-08-23	CONFIRMED
worldforged	354154	41	40	Wetlands	0	0.2631	0.4899	-3497.7	-1477.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	10	2025-10-20	2026-08-28	CONFIRMED
worldforged	354154	41	40	Wetlands	0	0.2649	0.4823	-3476.7	-1484.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2025-10-20	2026-07-18	FADING
worldforged	354154	41	40	Wetlands	0	0.2677	0.4710	-3445.5	-1496.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-20	2026-07-03	CONFIRMED
worldforged	354154	41	40	Wetlands	0	0.2700	0.4600	-3415.2	-1505.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	7	2025-10-20	2026-07-20	FADING
worldforged	354157	31	30	Elwynn Forest	0	0.7474	0.3710	-8798.0	-1058.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	5	13	2026-07-21	2026-08-12	UNCONFIRMED
worldforged	354158	28	27	Dun Morogh	0	0.3727	0.6141	-5893.1	-33.2	Area 52 - Free-Pick	free-pick	1	1	2026-08-08	2026-08-08	UNCONFIRMED
worldforged	354158	31	30	Elwynn Forest	0	0.5671	0.7685	-9718.1	-432.8	Area 52 - Free-Pick	free-pick	1	1	2026-08-08	2026-08-08	UNCONFIRMED
worldforged	354158	465	464	Azuremyst Isle	530	0.4218	0.0574	-2948.8	-12216.7	Area 52 - Free-Pick	free-pick	1	1	2026-08-08	2026-08-08	UNCONFIRMED
worldforged	354158	1215	1214	Coldridge Pass	0	0.5890	0.3091	-6088.0	50.6	Area 52 - Free-Pick	free-pick	1	1	2026-08-08	2026-08-08	UNCONFIRMED
worldforged	354158	1242	1241	Ammen Vale	530	0.4781	0.2736	-3935.9	-13684.1	Area 52 - Free-Pick	free-pick	1	1	2026-08-08	2026-08-08	UNCONFIRMED
worldforged	354159	5	4	Durotar	1	0.5461	0.1440	1300.5	-4849.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-15	2025-11-15	CONFIRMED
worldforged	354159	12	11	The Barrens	1	0.5458	0.1439	640.0	-2908.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-12	2025-11-12	CONFIRMED
worldforged	354159	102	101	Desolace	1	0.5477	0.1451	17.1	1770.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	20	2025-10-05	2026-08-29	FADING
worldforged	354160	12	11	The Barrens	1	0.5662	0.1785	406.2	-3114.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-11	2025-11-11	CONFIRMED
worldforged	354160	102	101	Desolace	1	0.5674	0.1798	-86.8	1682.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-05	2026-08-29	FADING
worldforged	354161	102	101	Desolace	1	0.5719	0.2611	-330.5	1662.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-14	2026-08-29	FADING
worldforged	354162	102	101	Desolace	1	0.5371	0.3109	-479.8	1818.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	10	20	2026-04-30	2026-08-26	FADING
worldforged	354162	142	141	Dustwallow Marsh	1	0.5373	0.3105	-3119.8	-3795.4	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	15	2026-07-05	2026-07-05	FADING
worldforged	354163	102	101	Desolace	1	0.5493	0.2714	-361.3	1763.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-14	2026-08-29	FADING
worldforged	354164	102	101	Desolace	1	0.5289	0.2810	-390.2	1855.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-05	2026-08-29	CONFIRMED
worldforged	354165	102	101	Desolace	1	0.6189	0.1256	75.6	1451.0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	4	9	2025-10-04	2026-08-05	FADING
worldforged	354165	102	101	Desolace	1	0.6446	0.0774	220.0	1335.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	12	2025-10-04	2026-08-24	FADING
worldforged	354165	142	141	Dustwallow Marsh	1	0.6448	0.0780	-2306.0	-4359.8	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-05	2026-07-05	FADING
worldforged	354166	12	11	The Barrens	1	0.2407	0.6816	-2992.2	183.2	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	9	2025-11-13	2025-11-13	CONFIRMED
worldforged	354166	102	101	Desolace	1	0.2404	0.6809	-1588.8	3152.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-30	2026-08-29	CONFIRMED
worldforged	354167	102	101	Desolace	1	0.7075	0.2336	-247.9	1052.8	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	18	2025-10-05	2026-05-20	STALE
worldforged	354168	102	101	Desolace	1	0.6573	0.3007	-449.2	1278.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-16	FADING
worldforged	354168	102	101	Desolace	1	0.7683	0.1843	-100.4	779.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-05	2026-08-29	FADING
worldforged	354168	142	141	Dustwallow Marsh	1	0.7673	0.1835	-2675.2	-5003.1	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-08	2026-07-08	FADING
worldforged	354169	5	4	Durotar	1	0.7415	0.1287	1354.5	-5883.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-12-03	2025-12-03	CONFIRMED
worldforged	354169	102	101	Desolace	1	0.7421	0.1289	65.7	897.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	13	20	2025-10-05	2026-08-27	FADING
worldforged	354170	5	4	Durotar	1	0.6935	0.2926	776.9	-5629.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	13	2026-04-22	2026-04-22	FADING
worldforged	354170	102	101	Desolace	1	0.4852	0.4897	-1015.6	2052.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-05	2025-10-05	CONFIRMED
worldforged	354170	102	101	Desolace	1	0.6921	0.2916	-422.0	1122.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-05	2026-08-29	CONFIRMED
worldforged	354171	102	101	Desolace	1	0.7612	0.3537	-608.0	811.3	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	19	2026-05-25	2026-08-25	FADING
worldforged	354172	28	27	Dun Morogh	0	0.7745	0.5249	-5600.2	-2011.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-23	2026-08-23	CONFIRMED
worldforged	354172	102	101	Desolace	1	0.7479	0.4885	-1012.1	871.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	20	2025-10-05	2026-08-28	STALE
worldforged	354172	142	141	Dustwallow Marsh	1	0.7477	0.4883	-3742.1	-4900.2	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	15	2026-07-05	2026-07-05	FADING
