id	name	type	display_id	sightings	submissions	zones	example_zone	example_map_id	example_x	example_y	example_z	example_map_x	example_map_y	lock_id	lock_type	other_names	seen_in	zone_list	origin
1595	Westbrook Garrison	Generic	26	4	3	1	Elwynn	0	-9752.120	683.759	27.399	24.500	78.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Elwynn	stock
1596	Westfall	Generic	26	4	3	1	Elwynn	0	-9753.130	684.660	27.432	24.500	78.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Elwynn	stock
1597	Stormwind City	Generic	26	4	3	1	Elwynn	0	-9752.960	682.686	27.411	24.600	78.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Elwynn	stock
1598	Goldshire	Generic	26	4	3	1	Elwynn	0	-9752.950	682.683	26.858	24.600	78.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Elwynn	stock
1599	Shallow Grave	Questgiver	20	4	3	1	Silverpine	0	970.835	599.321	53.952	67.900	24.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1604	Black Smoke Emitter	Generic	45	4	3	1	SearingGorge	0	-6529.920	-1340.930	209.426	45.600	28.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	SearingGorge	stock
1609	Dragonmaw Catapult	Questgiver	131	3	2	1	Wetlands	0	-3443.710	-2352.210	51.921	47.500	47.000				dumps_part2 | dumps_part4	Wetlands	stock
1610	Incendicite Mineral Vein	Chest	384	2	2	1	Wetlands	0	-3838.000	-2483.000	36.203	50.600	61.300				dumps_part2 | dumps_part4	Wetlands	stock
1617	Silverleaf	Chest	270	29	5	10	Barrens	1	-554.000	-2706.000	91.667	52.600	32.100	29	Herbalism		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Barrens | Darkshore | DunMorogh | Durotar | Elwynn | LochModan | Silverpine | Teldrassil | Tirisfal | Westfall	stock
1618	Peacebloom	Chest	269	31	5	10	Azeroth	0	-5262.180	527.205	387.017	43.300	60.500	29	Herbalism		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Azeroth | Darkshore | DunMorogh | Durotar | Elwynn | LochModan | Redridge | Silverpine | Tirisfal | Westfall	stock
1619	Earthroot	Chest	414	29	5	9	Darkshore	1	6305.870	144.698	36.284	42.700	46.400	30	Herbalism		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Darkshore | DunMorogh | Durotar | Elwynn | LochModan | Redridge | Silverpine | Tirisfal | Westfall	stock
1620	Mageroyal	Chest	268	23	4	10	Ashenvale	1	2890.850	-3086.000	202.719	83.000	46.400	9	Herbalism		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Ashenvale | Darkshore | Durotar | Duskwood | Hilsbrad | LochModan | Redridge | Silverpine | Westfall | Wetlands	stock
1621	Briarthorn	Chest	271	22	4	11	Ashenvale	1	2330.450	-3540.440	46.882	90.900	60.900	31	Herbalism		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Ashenvale | Barrens | Darkshore | Duskwood | Hilsbrad | LochModan | Redridge | Silverpine | StonetalonMountains | Westfall | Wetlands	stock
1622	Bruiseweed	Chest	358	27	3	12	Alterac	0	78.990	437.489	41.908	12.400	76.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Ashenvale | Darkshore | Desolace | Duskwood | Hilsbrad | LochModan | Redridge | Silverpine | ThousandNeedles | Westfall | Wetlands	stock
1623	Wild Steelbloom	Chest	371	22	3	8	Alterac	0	724.157	-686.000	160.487	52.500	41.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Arathi | Ashenvale | Desolace | Duskwood | Stranglethorn | ThousandNeedles | Wetlands	stock
1624	Kingsblood	Chest	320	33	3	12	Alterac	0	-48.000	115.689	58.624	23.800	82.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Arathi | Ashenvale | Badlands | Desolace | Duskwood | Hilsbrad | StonetalonMountains | Stranglethorn | SwampOfSorrows | ThousandNeedles | Wetlands	stock
1627	Dalaran Crate	Questgiver	31	4	3	1	Silverpine	0	-22.497	1354.500	59.651	49.900	60.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1628	Grave Moss	Chest	357	18	4	6	Alterac	0	464.405	-306.000	157.656	38.900	55.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	Alterac | Arathi | Desolace | Duskwood | EasternPlaguelands | Wetlands	stock
1630	Brill	Generic	27	2	2	1	Tirisfal	0	1938.400	1584.380	81.916	32.100	63.000				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1631	Agamand Mills	Generic	27	4	3	1	Tirisfal	0	2199.820	1182.340	31.698	41.000	54.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1632	Brill	Generic	27	4	3	1	Tirisfal	0	2199.820	1182.320	30.310	41.000	54.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1633	Brill	Generic	27	2	2	1	Tirisfal	0	2208.140	1053.300	29.423	43.800	54.100				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1634	Agamand Mills	Generic	27	2	2	1	Tirisfal	0	2210.210	1054.520	29.413	43.800	54.000				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1638	Deathknell	Generic	27	4	3	1	Tirisfal	0	2200.220	1183.990	31.750	40.900	54.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1639	Deathknell	Generic	27	2	2	1	Tirisfal	0	2208.550	1054.920	29.364	43.800	54.100				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1643	Brill	Generic	27	4	3	1	Tirisfal	0	2188.940	660.645	33.166	52.500	54.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1644	Agamand Mills	Generic	27	4	3	1	Tirisfal	0	2187.560	662.604	31.822	52.500	54.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1645	Deathknell	Generic	27	4	3	1	Tirisfal	0	2187.580	662.574	33.183	52.500	54.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1646	Silverpine	Generic	27	3	2	1	Tirisfal	0	2217.730	259.581	32.966	61.400	53.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1647	Deathknell	Generic	27	3	2	1	Tirisfal	0	2219.780	260.826	34.253	61.400	53.700				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1648	Agamand Mills	Generic	27	3	2	1	Tirisfal	0	2219.770	260.808	32.919	61.400	53.700				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1649	Monastery	Generic	27	2	2	1	Tirisfal	0	2037.200	155.574	33.904	63.700	59.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1650	Plaguelands	Generic	27	2	2	1	Tirisfal	0	2037.140	155.523	32.572	63.700	59.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1651	Deathknell	Generic	27	2	2	1	Tirisfal	0	2038.910	157.136	32.525	63.700	59.700				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1652	Brill	Generic	27	2	2	1	Tirisfal	0	2038.890	157.162	33.856	63.600	59.700				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1653	Silverpine	Generic	27	2	2	1	Tirisfal	0	2037.230	157.224	32.564	63.600	59.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1654	Silverpine	Generic	27	4	3	1	Tirisfal	0	2028.620	53.383	32.589	65.900	60.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1655	Monastery	Generic	27	4	3	1	Tirisfal	0	2029.800	52.206	33.867	66.000	60.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1656	Plaguelands	Generic	27	4	3	1	Tirisfal	0	2028.640	51.038	33.867	66.000	60.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1657	Monastery	Generic	27	3	3	1	Tirisfal	0	2659.370	-639.660	109.284	81.300	39.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1658	Brill	Generic	27	4	3	1	Tirisfal	0	1981.240	248.245	36.992	61.600	61.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1659	Plaguelands	Generic	27	4	3	1	Tirisfal	0	1981.360	248.159	35.595	61.600	61.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1660	Silverpine	Generic	27	4	3	1	Tirisfal	0	1980.100	250.336	37.061	61.600	61.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1661	The Undercity	Generic	27	2	2	1	Tirisfal	0	2208.140	1053.300	28.090	43.800	54.100				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1662	The Undercity	Generic	27	4	3	1	Tirisfal	0	2188.920	660.634	31.830	52.500	54.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1663	The Undercity	Generic	27	3	2	1	Tirisfal	0	2217.720	259.555	34.242	61.400	53.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1664	The Undercity	Generic	27	2	2	1	Tirisfal	0	2037.230	157.224	33.898	63.600	59.800				GameObjects-Bronzebeard | dumps_part2	Tirisfal	stock
1665	The Undercity	Generic	27	4	3	1	Tirisfal	0	2028.600	53.348	33.867	65.900	60.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1666	The Undercity	Generic	27	4	3	1	Tirisfal	0	1979.630	248.687	37.039	61.600	61.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
1667	Incendicite Mineral Vein	Chest	384	2	2	1	Wetlands	0	-3895.700	-2362.620	22.892	47.700	63.400				dumps_part2 | dumps_part4	Wetlands	stock
1668	Dun Algaz	Generic	22	3	2	1	Wetlands	0	-3597.300	-2714.840	17.520	56.200	52.600				dumps_part2 | dumps_part4	Wetlands	stock
1669	Dun Algaz	Generic	22	3	2	1	Wetlands	0	-3231.020	-2454.800	14.333	49.900	39.300				dumps_part2 | dumps_part4	Wetlands	stock
1673	Fel Cone	Chest	980926	4	3	1	Teldrassil	1	9303.360	763.680	1311.470	59.900	74.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	stock
1674	Gnomeregan	Generic	26	4	3	1	DunMorogh	0	-5262.730	-483.056	387.135	46.400	42.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
1675	The Sepulcher	Generic	150	3	3	1	Silverpine	0	1292.700	1078.130	53.644	56.500	13.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1676	Pyrewood Village	Generic	150	3	3	1	Silverpine	0	1292.710	1078.120	53.146	56.500	13.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1677	Tirisfal	Generic	150	3	3	1	Silverpine	0	1292.740	1078.110	53.647	56.500	13.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1678	Ambermill	Generic	150	3	3	1	Silverpine	0	639.812	1290.940	86.039	51.400	36.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1679	Pyrewood Village	Generic	150	3	3	1	Silverpine	0	639.842	1290.950	85.537	51.400	36.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1680	Shadowfang Keep	Generic	150	3	3	1	Silverpine	0	639.839	1290.940	85.039	51.400	36.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1681	Tirisfal	Generic	150	3	3	1	Silverpine	0	639.938	1291.030	86.034	51.400	36.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1684	Blacksmith's Anvil	SpellFocus	273	7	4	3	Darnassis	1	9920.390	2308.900	1330.780	59.500	45.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	Darnassis | Ogrimmar | Teldrassil	stock
1686	The Sepulcher	Generic	150	3	3	1	Silverpine	0	639.830	1291.000	86.011	51.400	36.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1687	The Sepulcher	Generic	150	4	3	1	Silverpine	0	342.817	1249.180	81.238	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1688	Tirisfal	Generic	150	4	3	1	Silverpine	0	342.817	1249.180	80.738	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1689	Ambermill	Generic	150	4	3	1	Silverpine	0	342.653	1249.230	81.230	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1690	Pyrewood	Generic	150	4	3	1	Silverpine	0	342.674	1249.230	80.730	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1691	Shadowfang Keep	Generic	150	4	3	1	Silverpine	0	342.674	1249.230	80.230	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1692	Deep Elem Mine	Generic	150	4	3	1	Silverpine	0	342.876	1249.180	80.897	52.400	47.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1693	Ambermill	Generic	150	4	3	1	Silverpine	0	-138.245	1182.220	63.938	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1694	The Sepulcher	Generic	150	4	3	1	Silverpine	0	-138.215	1182.310	63.936	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1695	Pyrewood Village	Generic	150	4	3	1	Silverpine	0	-138.358	1182.310	63.946	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1696	Shadowfang Keep	Generic	150	4	3	1	Silverpine	0	-138.333	1182.320	63.444	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1697	Tirisfal	Generic	150	4	3	1	Silverpine	0	-138.235	1182.300	63.437	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1698	Gilneas	Generic	150	4	3	1	Silverpine	0	-138.331	1182.320	62.944	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1699	Hillsbrad Plains	Generic	150	4	3	1	Silverpine	0	-138.325	1182.320	62.444	54.000	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1700	Pyrewood Village	Generic	150	4	3	1	Silverpine	0	-140.429	872.050	63.235	61.400	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1701	Shadowfang Keep	Generic	150	4	3	1	Silverpine	0	-140.427	872.057	62.735	61.400	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1702	The Sepulcher	Generic	150	4	3	1	Silverpine	0	-140.420	872.052	62.235	61.400	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1703	Gilneas	Generic	150	4	3	1	Silverpine	0	-140.413	872.051	61.735	61.400	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1704	Hillsbrad Plains	Generic	150	4	3	1	Silverpine	0	-140.519	871.971	63.239	61.400	64.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1705	Pyrewood Village	Generic	150	3	3	1	Silverpine	0	-362.578	1185.080	65.405	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1706	Shadowfang Keep	Generic	150	3	3	1	Silverpine	0	-362.583	1185.070	64.906	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1707	Gilneas	Generic	150	3	3	1	Silverpine	0	-362.572	1185.070	64.405	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1708	Ambermill	Generic	150	3	3	1	Silverpine	0	-362.612	1185.030	65.408	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1709	The Sepulcher	Generic	150	3	3	1	Silverpine	0	-362.617	1185.010	64.908	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1710	Hillsbrad Foothills	Generic	150	3	3	1	Silverpine	0	-362.606	1185.030	65.407	53.900	72.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1711	Gilneas	Generic	150	4	3	1	Silverpine	0	-358.386	1313.260	36.085	50.900	72.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1712	Ambermill	Generic	150	4	3	1	Silverpine	0	-358.349	1313.270	36.080	50.900	72.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1713	Hillsbrad Plains	Generic	150	4	3	1	Silverpine	0	-358.349	1313.270	35.580	50.900	72.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1714	Pyrewood Village	Generic	150	4	3	1	Silverpine	0	-358.347	1313.350	36.083	50.900	72.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1715	Shadowfang Keep	Generic	150	4	3	1	Silverpine	0	-358.347	1313.350	35.583	50.900	72.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silverpine	stock
1720	Stanley's Dish	Questgiver	154	3	1	1	Hilsbrad	0	-351.925	20.156	54.769	32.700	35.200				dumps_part2	Hilsbrad	stock
1721	Locked ball and chain	Goober	181	3	1	1	Hilsbrad	0	-485.261	-1343.860	53.652	75.300	41.500				dumps_part2	Hilsbrad	stock
1722	Locked ball and chain	Goober	181	3	1	1	Hilsbrad	0	-445.851	-1486.690	92.085	79.800	39.600				dumps_part2	Hilsbrad	stock
1723	Mudsnout Blossom	Chest	389	3	1	1	Hilsbrad	0	-933.914	-1017.140	30.348	65.100	62.500				dumps_part2	Hilsbrad	stock
1726	Missing: Corporal Keeshan	Text	156	4	3	1	Redridge	0	-9247.390	-2145.580	63.933	26.500	46.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Redridge	stock
1727	Keg of Shindigger Stout	Chest	32	3	1	1	Hilsbrad	0	-1327.420	-1223.410	38.791	71.600	81.000				dumps_part2	Hilsbrad	stock
1728	Dusty Rug	Questgiver	159	4	2	2	Alterac	0	0.490	-943.409	61.938	61.700	80.300				GameObjects-Bronzebeard | dumps_part2	Alterac | Hilsbrad	stock
1731	Copper Vein	Chest	310	49	5	20	Ashenvale	1	2840.930	-2999.240	171.869	81.500	47.700	38	Mining		GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Ashenvale | Barrens | Darkshore | Desolace | DunMorogh | Durotar | Duskwood | Elwynn | Feralas | Hilsbrad | LochModan | Redridge | Silverpine | StonetalonMountains | Teldrassil | ThousandNeedles | Tirisfal | WesternPlaguelands | Westfall | Wetlands	stock
1732	Tin Vein	Chest	315	44	3	18	Alterac	0	47.343	-642.852	94.492	50.900	77.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Arathi | Ashenvale | Badlands | Darkshore | Desolace | Durotar | Duskwood | Elwynn | Hilsbrad | LochModan | Redridge | Silverpine | StonetalonMountains | Stranglethorn | ThousandNeedles | Westfall | Wetlands	stock
1733	Silver Vein	Chest	314	30	3	14	Alterac	0	575.498	-729.000	182.085	54.000	49.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Arathi | Ashenvale | Darkshore | Desolace | Duskwood | Hilsbrad | LochModan | Redridge | Silverpine | Stranglethorn | ThousandNeedles | Westfall | Wetlands	stock
1734	Gold Vein	Chest	311	36	4	17	Alterac	0	-190.746	-312.664	73.973	39.100	90.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	Alterac | Arathi | Ashenvale | Azeroth | Badlands | BurningSteppes | Duskwood | EasternPlaguelands | Hilsbrad | Hinterlands | SearingGorge | Stranglethorn | SwampOfSorrows | Tanaris | ThousandNeedles | UngoroCrater | Wetlands	stock
1735	Iron Deposit	Chest	312	45	3	17	Alterac	0	-152.000	-134.000	116.106	32.800	88.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Arathi | Ashenvale | Azeroth | Badlands | BlastedLands | Desolace | Duskwood | Hilsbrad | Hinterlands | SearingGorge | StonetalonMountains | Stranglethorn | SwampOfSorrows | Tanaris | ThousandNeedles | Wetlands	stock
1736	Shipment of Iron	Chest	31	3	1	1	Hilsbrad	0	-569.500	42.274	49.884	32.000	45.400				dumps_part2	Hilsbrad	stock
1740	Syndicate Documents	Questgiver	163	4	3	1	Alterac	0	232.146	-849.549	147.566	58.300	67.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac	stock
1759	Hillsbrad Town Registry	Chest	185	3	1	1	Hilsbrad	0	-486.062	121.950	60.418	29.500	41.500				dumps_part2	Hilsbrad	stock
1760	Weathered Bookcase	Chest	189	3	2	1	Alterac	0	634.332	-292.516	152.886	38.400	46.400				GameObjects-Bronzebeard | dumps_part2	Alterac	stock
1761	Hillsbrad Proclamation	Goober	210	3	1	1	Hilsbrad	0	-490.591	115.354	61.526	29.700	41.700				dumps_part2	Hilsbrad	stock
1763	WANTED	Questgiver	15	3	1	1	Hilsbrad	0	-42.729	-937.625	54.019	62.600	20.800				dumps_part2	Hilsbrad	stock
1764	Locked ball and chain	Generic	181	4	3	1	Alterac	0	684.730	-895.298	171.805	60.000	43.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac	stock
1765	Worn Wooden Chest	Chest	1	3	2	1	Alterac	0	1226.300	-313.660	43.622	39.200	14.700				GameObjects-Bronzebeard | dumps_part2	Alterac	stock
1766	Fire	SpellFocus	192	10	3	3	Badlands	0	-6787.652	-3617.867	243.845	61.900	54.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Badlands | DunMorogh | Duskwood	stock
1767	Helcular's Grave	Questgiver	193	4	2	1	Hilsbrad	0	-738.663	-621.415	18.624	52.800	53.400				dumps_part2 | dumps_part4	Hilsbrad	stock
1768	Flame of Azel	Goober	194	6	3	2	Alterac	0	-198.584	-337.764	72.880	40.000	91.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Hilsbrad	stock
1769	Flame of Veraz	Goober	194	5	3	2	Alterac	0	-166.441	-342.880	53.493	40.200	89.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Hilsbrad	stock
1770	Flame of Uzel	Goober	194	3	3	1	Alterac	0	263.437	-267.687	145.032	37.500	66.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac	stock
1771	Southshore	Generic	195	4	2	1	Hilsbrad	0	-679.388	39.600	47.520	32.100	50.600				dumps_part2 | dumps_part4	Hilsbrad	stock
1772	Tarren Mill	Generic	195	4	2	1	Hilsbrad	0	-679.393	39.614	46.963	32.100	50.600				dumps_part2 | dumps_part4	Hilsbrad	stock
1773	Hillsbrad	Generic	195	4	2	1	Hilsbrad	0	-679.173	39.718	47.557	32.100	50.600				dumps_part2 | dumps_part4	Hilsbrad	stock
1774	Silverpine Forest	Generic	195	4	2	1	Hilsbrad	0	-679.382	39.812	47.520	32.100	50.600				dumps_part2 | dumps_part4	Hilsbrad	stock
1775	Tarren Mill	Generic	195	4	2	1	Hilsbrad	0	-429.708	-582.910	53.897	51.500	38.900				dumps_part2 | dumps_part4	Hilsbrad	stock
1776	Durnholde Keep	Generic	195	4	2	1	Hilsbrad	0	-429.721	-582.906	53.341	51.500	38.900				dumps_part2 | dumps_part4	Hilsbrad	stock
1777	Silverpine Forest	Generic	195	4	2	1	Hilsbrad	0	-429.705	-582.695	53.344	51.500	38.900				dumps_part2 | dumps_part4	Hilsbrad	stock
1778	Hillsbrad	Generic	195	4	2	1	Hilsbrad	0	-429.692	-582.698	53.900	51.500	38.900				dumps_part2 | dumps_part4	Hilsbrad	stock
1779	Southshore	Generic	195	4	2	1	Hilsbrad	0	-429.868	-582.820	53.896	51.500	38.900				dumps_part2 | dumps_part4	Hilsbrad	stock
1780	Tarren Mill	Generic	195	4	2	1	Hilsbrad	0	-373.458	-771.210	54.572	57.400	36.300				dumps_part2 | dumps_part4	Hilsbrad	stock
1781	Alterac Mountains	Generic	195	4	2	1	Hilsbrad	0	-373.472	-771.203	54.019	57.400	36.300				dumps_part2 | dumps_part4	Hilsbrad	stock
