realm	mode	npc	npc_key	npc_name	slot	item	item_name	money_cost	quantity	available	usable	extended_cost	honor_cost	arena_cost	cost_item_1	cost_count_1	cost_item_2	cost_count_2	cost_item_3	cost_count_3	captured
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	29	19045	Stormpike Battle Standard	0	1	-1	1	1	15000	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	30	17349	Superior Healing Draught	1100	1	-1		1	1	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	31	17352	Superior Mana Draught	1100	1	-1		1	1	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	32	19320	Gnoll Skin Bandolier	0	1	-1	1	1	1600	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	33	19319	Harpy Hide Quiver	0	1	-1	1	1	1600	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12781	12781:53870:34	Master Sergeant Biggins	34	19032	Stormpike Battle Tabard	0	1	-1	1	1	15000	0							2026-09-01 00:55:02
Darkmoon	Season 10 Wildcard	12783	12783:29465:5	Lieutenant Karter	1	29465	Black Battlestrider	0	1	-1	1	1	30000	0							2026-09-01 00:54:44
Darkmoon	Season 10 Wildcard	12783	12783:29465:5	Lieutenant Karter	2	29467	Black War Ram	0	1	-1	1	1	30000	0							2026-09-01 00:54:44
Darkmoon	Season 10 Wildcard	12783	12783:29465:5	Lieutenant Karter	3	29468	Black War Steed Bridle	0	1	-1	1	1	30000	0							2026-09-01 00:54:44
Darkmoon	Season 10 Wildcard	12783	12783:29465:5	Lieutenant Karter	4	29471	Reins of the Black War Tiger	0	1	-1	1	1	30000	0							2026-09-01 00:54:44
Darkmoon	Season 10 Wildcard	12783	12783:29465:5	Lieutenant Karter	5	35906	Reins of the Black War Elekk	0	1	-1	1	1	30000	0							2026-09-01 00:54:44
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	1	18448	Sergeant Major's Chain Armguards	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	2	18449	Sergeant Major's Chain Armguards	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	3	18454	Sergeant Major's Dragonhide Armsplints	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	4	18455	Sergeant Major's Dragonhide Armsplints	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	5	18452	Sergeant Major's Leather Armsplints	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	6	18453	Sergeant Major's Leather Armsplints	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	7	18445	Sergeant Major's Plate Wristguards	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	8	18447	Sergeant Major's Plate Wristguards	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	9	18456	Sergeant Major's Silk Cuffs	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	10	18457	Sergeant Major's Silk Cuffs	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	11	16342	Sergeant's Cape	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	12	18440	Sergeant's Cape	0	1	-1		1	500	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	13	18441	Sergeant's Cape	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	14	18442	Master Sergeant's Insignia	0	1	-1		1	500	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	15	18443	Master Sergeant's Insignia	0	1	-1		1	3000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	16	18444	Master Sergeant's Insignia	0	1	-1		1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	17	18863	Insignia of the Alliance	5000	1	-1	1	0	0	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	18	18864	Insignia of the Alliance	200000	1	-1		0	0	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	19	18606	Alliance Battle Standard	0	1	-1	1	1	15300	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	20	1235070	Bloody Mark of War	0	1	-1	1	1	1000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	21	18839	Combat Healing Potion	1100	1	-1		1	1	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	22	18841	Combat Mana Potion	1100	1	-1		1	1	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	23	45706	Commendation of Bravery	0	1	-1	1	1	0	100							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	24	449571	Lesser Inscription of the Battle Mage	0	1	-1		1	20000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	25	449570	Lesser Inscription of the Gladiator	0	1	-1		1	20000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	26	18675	Military Ranks of the Horde & Alliance	100	1	-1	1	0	0	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	27	32455	Star's Lament	6000	5	-1		0	0	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	28	106954	Tome of Specialization II	0	1	-1	1	1	68200	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	29	97730	Worldforged Key Fragment	0	1	-1	1	1	10000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	30	15198	Knight's Colors	0	1	-1	1	1	20000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:18448:31	Sergeant Major Clate	31	15196	Private's Tabard	0	1	-1	1	1	15000	0							2026-09-01 00:55:36
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	1	20088	Highlander's Chain Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	2	20089	Highlander's Chain Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	3	20097	Highlander's Cloth Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	4	20098	Highlander's Cloth Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	5	20099	Highlander's Cloth Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	6	20106	Highlander's Lamellar Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	7	20107	Highlander's Lamellar Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	8	20108	Highlander's Lamellar Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	9	20115	Highlander's Leather Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	10	20116	Highlander's Leather Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	11	20117	Highlander's Leather Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	12	20103	Highlander's Lizardhide Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	13	20104	Highlander's Lizardhide Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	14	20105	Highlander's Lizardhide Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	15	20118	Highlander's Mail Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	16	20119	Highlander's Mail Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	17	20120	Highlander's Mail Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	18	20126	Highlander's Mail Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	19	20090	Highlander's Padded Girdle	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	20	20124	Highlander's Plate Girdle	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	21	20125	Highlander's Plate Girdle	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	22	20091	Highlander's Chain Greaves	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	23	20092	Highlander's Chain Greaves	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	24	20094	Highlander's Cloth Boots	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	25	20095	Highlander's Cloth Boots	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	26	20096	Highlander's Cloth Boots	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	27	20109	Highlander's Lamellar Greaves	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	28	20110	Highlander's Lamellar Greaves	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	29	20111	Highlander's Lamellar Greaves	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	30	20112	Highlander's Leather Boots	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	31	20113	Highlander's Leather Boots	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	32	20114	Highlander's Leather Boots	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	33	20100	Highlander's Lizardhide Boots	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	34	20101	Highlander's Lizardhide Boots	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	35	20102	Highlander's Lizardhide Boots	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	36	20121	Highlander's Mail Greaves	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	37	20122	Highlander's Mail Greaves	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	38	20123	Highlander's Mail Greaves	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	39	20129	Highlander's Mail Greaves	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	40	20093	Highlander's Padded Greaves	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	41	20127	Highlander's Plate Greaves	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	42	20128	Highlander's Plate Greaves	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	43	20073	Cloak of the Honor Guard	0	1	-1		1	49600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	44	20071	Talisman of Arathor	0	1	-1		1	18000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	45	21117	Talisman of Arathor	0	1	-1		1	5400	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	46	21118	Talisman of Arathor	0	1	-1		1	1600	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	47	21119	Talisman of Arathor	0	1	-1		1	1200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	48	20220	Ironbark Staff	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	49	20214	Mindfang	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	50	20225	Highlander's Enriched Ration	2000	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	51	20226	Highlander's Field Ration	1000	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	52	20227	Highlander's Iron Ration	1500	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	53	20237	Highlander's Mageweave Bandage	1500	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	54	20243	Highlander's Runecloth Bandage	2000	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	55	20244	Highlander's Silk Bandage	1000	5	-1		0	0	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	56	17349	Superior Healing Draught	1100	1	-1		1	1	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	57	17352	Superior Mana Draught	1100	1	-1		1	1	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	58	20132	Arathor Battle Tabard	0	1	-1	1	1	12000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	59	20061	Highlander's Epaulets	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	60	20047	Highlander's Cloth Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	61	20054	Highlander's Cloth Boots	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	62	20059	Highlander's Leather Shoulders	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	63	20045	Highlander's Leather Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	64	20052	Highlander's Leather Boots	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	65	20060	Highlander's Lizardhide Shoulders	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	66	20046	Highlander's Lizardhide Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	67	20053	Highlander's Lizardhide Boots	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	68	20055	Highlander's Chain Pauldrons	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	69	20043	Highlander's Chain Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	70	20050	Highlander's Chain Greaves	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	71	20056	Highlander's Mail Pauldrons	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	72	20044	Highlander's Mail Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	73	20051	Highlander's Mail Greaves	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	74	20057	Highlander's Plate Spaulders	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	75	20041	Highlander's Plate Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	76	20048	Highlander's Plate Greaves	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	77	20058	Highlander's Lamellar Spaulders	0	1	-1		1	68200	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	78	20042	Highlander's Lamellar Girdle	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:20088:79	Sergeant Major Clate	79	20049	Highlander's Lamellar Greaves	0	1	-1		1	3000	0							2026-09-01 00:55:41
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	1	22748	Sentinel's Chain Leggings	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	2	22753	Sentinel's Lamellar Legguards	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	3	22749	Sentinel's Leather Pants	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	4	22750	Sentinel's Lizardhide Pants	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	5	30497	Sentinel's Mail Leggings	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	6	22672	Sentinel's Plate Legguards	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	7	22752	Sentinel's Silk Leggings	0	1	-1		1	68200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	8	212351	Berserker Bracers	0	1	-1		1	49600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	9	212354	Dryad's Wrist Bindings	0	1	-1		1	49600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	10	212357	Forest Stalker's Bracers	0	1	-1		1	49600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	11	212360	Windtalker's Wristguards	0	1	-1		1	49600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	12	19530	Caretaker's Cape	0	1	-1		1	5400	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	13	19531	Caretaker's Cape	0	1	-1		1	1800	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	14	19532	Caretaker's Cape	0	1	-1		1	1600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	15	19533	Caretaker's Cape	0	1	-1		1	1200	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	16	20428	Caretaker's Cape	0	1	-1	1	1	750	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	17	19538	Sentinel's Medallion	0	1	-1		1	5400	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	18	19539	Sentinel's Medallion	0	1	-1		1	1800	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	19	19540	Sentinel's Medallion	0	1	-1		1	1600	0							2026-09-01 00:55:39
Darkmoon	Season 10 Wildcard	12785	12785:22748:68	Sergeant Major Clate	20	19541	Sentinel's Medallion	0	1	-1		1	1200	0							2026-09-01 00:55:39
